symbol,name,reportDate,fiscalDateEnding,estimate,currency
CLRI,CLRI,2024-05-10,2024-03-31,,USD
CLRI,CLRI,2024-08-12,2024-06-30,,USD
CLRMF,CLRMF,2023-12-27,2023-10-31,,CAD
CLRMF,CLRMF,2024-05-29,2024-04-30,,CAD
CLRMF,CLRMF,2024-09-27,2024-07-31,,CAD
CLRO,ClearOne Inc,2024-04-15,2024-03-31,,USD
CLRO,ClearOne Inc,2024-08-08,2024-06-30,,USD
CLRO,ClearOne Inc,2024-11-07,2024-09-30,,USD
CLS,Celestica Inc,2024-01-23,2023-12-31,0.67,USD
CLS,Celestica Inc,2024-04-24,2024-03-31,,USD
CLS,Celestica Inc,2024-07-24,2024-06-30,,USD
CLS,Celestica Inc,2024-10-23,2024-09-30,,USD
CLSD,Clearside Biomedical Inc,2024-03-07,2023-12-31,-0.09,USD
CLSD,Clearside Biomedical Inc,2024-05-09,2024-03-31,,USD
CLSD,Clearside Biomedical Inc,2024-08-12,2024-06-30,,USD
CLSD,Clearside Biomedical Inc,2024-11-11,2024-09-30,,USD
CLSH,CLSH,2024-01-10,2023-11-30,,USD
CLSH,CLSH,2024-04-08,2024-02-29,,USD
CLSH,CLSH,2024-08-20,2024-05-31,,USD
CLSK,Cleanspark Inc,2023-12-12,2023-09-30,-0.13,USD
CLSK,Cleanspark Inc,2024-02-07,2023-12-31,-0.0633,USD
CLSK,Cleanspark Inc,2024-05-08,2024-03-31,,USD
CLSK,Cleanspark Inc,2024-08-07,2024-06-30,,USD
CLVR,Clever Leaves Holdings Inc,2024-03-28,2023-12-31,-2.1,USD
CLVR,Clever Leaves Holdings Inc,2024-05-09,2024-03-31,,USD
CLVR,Clever Leaves Holdings Inc,2024-08-12,2024-06-30,,USD
CLVR,Clever Leaves Holdings Inc,2024-11-07,2024-09-30,,USD
CLVT,Clarivate Plc,2024-02-28,2023-12-31,0.21,USD
CLVT,Clarivate Plc,2024-05-07,2024-03-31,,USD
CLVT,Clarivate Plc,2024-08-01,2024-06-30,,USD
CLVT,Clarivate Plc,2024-11-05,2024-09-30,,USD
CLW,Clearwater Paper Corp,2024-02-12,2023-12-31,1.58,USD
CLW,Clearwater Paper Corp,2024-04-30,2024-03-31,,USD
CLW,Clearwater Paper Corp,2024-07-30,2024-06-30,,USD
CLW,Clearwater Paper Corp,2024-10-28,2024-09-30,,USD
CLWT,Euro Tech Holdings Co. Ltd,2023-12-22,2023-09-30,,USD
CLWT,Euro Tech Holdings Co. Ltd,2024-05-13,2024-03-31,,USD
CLWY,CLWY,2024-01-11,2023-12-31,0,USD
CLX,Clorox Company,2024-01-31,2023-12-31,1.1,USD
CLX,Clorox Company,2024-04-30,2024-03-31,,USD
CLX,Clorox Company,2024-07-31,2024-06-30,,USD
CLX,Clorox Company,2024-10-30,2024-09-30,,USD
CLXT,CLXT,2024-02-29,2023-12-31,,USD
CLXT,CLXT,2024-04-29,2024-03-31,,USD
CLZNY,CLZNY,2024-02-29,2023-12-31,0.3008,CHF
CM,Canadian Imperial Bank Of Commerce,2023-11-30,2023-10-31,1.12,CAD
CM,Canadian Imperial Bank Of Commerce,2024-02-22,2024-01-31,1.72,CAD
CM,Canadian Imperial Bank Of Commerce,2024-05-23,2024-04-30,,CAD
CM,Canadian Imperial Bank Of Commerce,2024-08-29,2024-07-31,,CAD
CMA,Comerica Inc,2024-01-19,2023-12-31,1.39,USD
CMA,Comerica Inc,2024-04-18,2024-03-31,,USD
CMA,Comerica Inc,2024-07-19,2024-06-30,,USD
CMA,Comerica Inc,2024-10-18,2024-09-30,,USD
CMAX,CareMax Inc - Class A,2024-03-07,2023-12-31,-0.14,USD
CMAX,CareMax Inc - Class A,2024-05-08,2024-03-31,,USD
CMAX,CareMax Inc - Class A,2024-08-07,2024-06-30,,USD
CMAX,CareMax Inc - Class A,2024-11-07,2024-09-30,,USD
CMBM,Cambium Networks Corp,2024-02-14,2023-12-31,-0.21,USD
CMBM,Cambium Networks Corp,2024-05-06,2024-03-31,,USD
CMBM,Cambium Networks Corp,2024-07-30,2024-06-30,,USD
CMBM,Cambium Networks Corp,2024-10-31,2024-09-30,,USD
CMC,Commercial Metals Company,2024-01-08,2023-11-30,1.4,USD
CMC,Commercial Metals Company,2024-03-21,2024-02-29,,USD
CMC,Commercial Metals Company,2024-06-20,2024-05-31,,USD
CMC,Commercial Metals Company,2024-10-10,2024-08-31,,USD
CMCL,Caledonia Mining Corporation Plc,2024-03-22,2023-12-31,,USD
CMCL,Caledonia Mining Corporation Plc,2024-05-13,2024-03-31,,USD
CMCL,Caledonia Mining Corporation Plc,2024-08-08,2024-06-30,,USD
CMCL,Caledonia Mining Corporation Plc,2024-11-12,2024-09-30,,USD
CMCM,Cheetah Mobile Inc,2023-12-25,2023-09-30,,CNY
CMCO,Columbus Mckinnon Corp,2024-01-30,2023-12-31,0.68,USD
CMCO,Columbus Mckinnon Corp,2024-05-23,2024-03-31,,USD
CMCO,Columbus Mckinnon Corp,2024-07-31,2024-06-30,,USD
CMCO,Columbus Mckinnon Corp,2024-10-30,2024-09-30,,USD
CMCSA,Comcast Corp - Class A,2024-01-24,2023-12-31,0.79,USD
CMCSA,Comcast Corp - Class A,2024-04-25,2024-03-31,,USD
CMCSA,Comcast Corp - Class A,2024-07-25,2024-06-30,,USD
CMCSA,Comcast Corp - Class A,2024-10-24,2024-09-30,,USD
CMCT,Creative Media & Community Trust,2024-03-29,2023-12-31,-0.48,USD
CMCT,Creative Media & Community Trust,2024-04-30,2024-03-31,,USD
CMCT,Creative Media & Community Trust,2024-08-08,2024-06-30,,USD
CMCT,Creative Media & Community Trust,2024-11-12,2024-09-30,,USD
CMDRF,CMDRF,2024-03-08,2023-12-31,,CAD
CMDRF,CMDRF,2024-05-24,2024-03-31,,CAD
CMDRF,CMDRF,2024-08-27,2024-06-30,,CAD
CMDXF,CMDXF,2024-02-07,2023-12-31,,CAD
CMDXF,CMDXF,2024-05-22,2024-03-31,,CAD
CMDXF,CMDXF,2024-08-08,2024-06-30,,CAD
CMDXF,CMDXF,2024-11-11,2024-09-30,,CAD
CME,CME Group Inc - Class A,2024-02-06,2023-12-31,2.2,USD
CME,CME Group Inc - Class A,2024-04-24,2024-03-31,,USD
CME,CME Group Inc - Class A,2024-07-24,2024-06-30,,USD
CME,CME Group Inc - Class A,2024-10-23,2024-09-30,,USD
CMFO,CMFO,2023-11-29,2023-09-30,0,USD
CMG,Chipotle Mexican Grill,2024-02-05,2023-12-31,9.66,USD
CMG,Chipotle Mexican Grill,2024-04-23,2024-03-31,,USD
CMG,Chipotle Mexican Grill,2024-07-24,2024-06-30,,USD
CMG,Chipotle Mexican Grill,2024-10-24,2024-09-30,,USD
CMGGF,CMGGF,2024-02-06,2023-12-31,0.0769,EGP
CMGO,CMGO,2024-04-15,2024-03-31,,USD
CMGO,CMGO,2024-08-13,2024-06-30,,USD
CMGO,CMGO,2024-11-12,2024-09-30,,USD
CMGR,CMGR,2024-04-01,2024-03-31,,USD
CMGR,CMGR,2024-08-06,2024-06-30,,USD
CMGR,CMGR,2024-11-06,2024-09-30,,USD
CMI,Cummins Inc,2024-02-05,2023-12-31,4.49,USD
CMI,Cummins Inc,2024-04-30,2024-03-31,,USD
CMI,Cummins Inc,2024-08-01,2024-06-30,,USD
CMI,Cummins Inc,2024-10-31,2024-09-30,,USD
CMLS,Cumulus Media Inc - Class A,2024-02-21,2023-12-31,-0.59,USD
CMLS,Cumulus Media Inc - Class A,2024-04-25,2024-03-31,,USD
CMLS,Cumulus Media Inc - Class A,2024-07-26,2024-06-30,,USD
CMLS,Cumulus Media Inc - Class A,2024-10-25,2024-09-30,,USD
CMMB,Chemomab Therapeutics Ltd,2024-03-29,2023-12-31,-0.02,USD
CMMB,Chemomab Therapeutics Ltd,2024-05-09,2024-03-31,,USD
CMMB,Chemomab Therapeutics Ltd,2024-08-12,2024-06-30,,USD
CMMB,Chemomab Therapeutics Ltd,2024-11-07,2024-09-30,,USD
CMP,Compass Minerals International Inc,2024-02-05,2023-12-31,0.38,USD
CMP,Compass Minerals International Inc,2024-05-07,2024-03-31,,USD
CMP,Compass Minerals International Inc,2024-08-06,2024-06-30,,USD
CMP,Compass Minerals International Inc,2024-11-14,2024-09-30,,USD
CMPD,CMPD,2023-12-27,2023-09-30,,USD
CMPD,CMPD,2024-02-14,2023-12-31,,USD
CMPD,CMPD,2024-05-03,2024-03-31,,USD
CMPD,CMPD,2024-08-10,2024-06-30,,USD
CMPGY,CMPGY,2024-02-08,2023-12-31,0,GBP
CMPO,CompoSecure Inc - Class A,2024-02-28,2023-12-31,0.23,USD
CMPO,CompoSecure Inc - Class A,2024-05-01,2024-03-31,,USD
CMPO,CompoSecure Inc - Class A,2024-08-12,2024-06-30,,USD
CMPO,CompoSecure Inc - Class A,2024-11-07,2024-09-30,,USD
CMPR,Cimpress plc,2024-01-31,2023-12-31,1.24,USD
CMPR,Cimpress plc,2024-05-01,2024-03-31,,USD
CMPR,Cimpress plc,2024-07-31,2024-06-30,,USD
CMPS,Compass Pathways Plc,2024-02-05,2023-12-31,-0.26,USD
CMPS,Compass Pathways Plc,2024-05-06,2024-03-31,,USD
CMPS,Compass Pathways Plc,2024-08-01,2024-06-30,,USD
CMPS,Compass Pathways Plc,2024-10-31,2024-09-30,,USD
CMPX,Compass Therapeutics Inc,2024-03-01,2023-12-31,-0.095,USD
CMRE,Costamare Inc,2024-02-06,2023-12-31,0.67,USD
CMRE,Costamare Inc,2024-05-13,2024-03-31,,USD
CMRE,Costamare Inc,2024-07-26,2024-06-30,,USD
CMRX,Chimerix Inc,2024-02-29,2023-12-31,-0.24,USD
CMRX,Chimerix Inc,2024-05-02,2024-03-31,,USD
CMRX,Chimerix Inc,2024-08-01,2024-06-30,,USD
CMRX,Chimerix Inc,2024-10-31,2024-09-30,,USD
CMRZF,CMRZF,2024-02-22,2024-01-31,,CAD
CMRZF,CMRZF,2024-06-15,2024-04-30,,CAD
CMRZF,CMRZF,2024-09-11,2024-07-31,,CAD
CMS,CMS Energy Corporation,2024-01-31,2023-12-31,1,USD
CMS,CMS Energy Corporation,2024-04-25,2024-03-31,,USD
CMS,CMS Energy Corporation,2024-07-25,2024-06-30,,USD
CMS,CMS Energy Corporation,2024-10-24,2024-09-30,,USD
CMS-PB,CMS-PB,2024-02-07,2023-12-31,,USD
CMS-PB,CMS-PB,2024-04-25,2024-03-31,,USD
CMS-PB,CMS-PB,2024-07-25,2024-06-30,,USD
CMS-PB,CMS-PB,2024-10-24,2024-09-30,,USD
CMT,Core Molding Technologies,2024-03-12,2023-12-31,0.18,USD
CMT,Core Molding Technologies,2024-05-07,2024-03-31,,USD
CMT,Core Molding Technologies,2024-08-06,2024-06-30,,USD
CMT,Core Molding Technologies,2024-11-05,2024-09-30,,USD
CMTG,Claros Mortgage Trust Inc,2024-02-12,2023-12-31,0.26,USD
CMTL,Comtech Telecommunications Corp,2023-12-06,2023-10-31,0.26,USD
CMTL,Comtech Telecommunications Corp,2024-03-07,2024-01-31,-0.03,USD
CMTL,Comtech Telecommunications Corp,2024-06-06,2024-04-30,,USD
CMTL,Comtech Telecommunications Corp,2024-10-10,2024-07-31,,USD
CMTOY,CMTOY,2024-02-19,2023-12-31,0.1455,COP
CMTV,CMTV,2024-03-27,2023-12-31,,USD
CMTV,CMTV,2024-05-12,2024-03-31,,USD
CMTV,CMTV,2024-08-11,2024-06-30,,USD
CMTV,CMTV,2024-11-11,2024-09-30,,USD
CMUV,CMUV,2024-01-22,2023-12-31,,USD
CMUV,CMUV,2024-04-19,2024-03-31,,USD
CMUV,CMUV,2024-07-19,2024-06-30,,USD
CNA,CNA Financial Corp,2024-02-05,2023-12-31,1.05,USD
CNA,CNA Financial Corp,2024-04-29,2024-03-31,,USD
CNA,CNA Financial Corp,2024-07-29,2024-06-30,,USD
CNA,CNA Financial Corp,2024-10-28,2024-09-30,,USD
CNAF,CNAF,2024-01-29,2023-12-31,,USD
CNAF,CNAF,2024-05-21,2024-03-31,,USD
CNAF,CNAF,2024-07-23,2024-06-30,,USD
CNAF,CNAF,2024-10-21,2024-09-30,,USD
CNBB,CNBB,2024-01-11,2023-12-31,,USD
CNBB,CNBB,2024-04-12,2024-03-31,,USD
CNBB,CNBB,2024-07-12,2024-06-30,,USD
CNBB,CNBB,2024-10-11,2024-09-30,,USD
CNBX,CNBX,2023-11-30,2023-08-31,,USD
CNBX,CNBX,2024-01-13,2023-11-30,,USD
CNBX,CNBX,2024-04-14,2024-02-29,,USD
CNBX,CNBX,2024-07-14,2024-05-31,,USD
CNC,Centene Corp,2024-02-05,2023-12-31,0.42,USD
CNC,Centene Corp,2024-04-23,2024-03-31,,USD
CNC,Centene Corp,2024-07-26,2024-06-30,,USD
CNC,Centene Corp,2024-10-22,2024-09-30,,USD
CNDT,Conduent Inc,2024-02-12,2023-12-31,0.04,USD
CNDT,Conduent Inc,2024-05-01,2024-03-31,,USD
CNDT,Conduent Inc,2024-07-31,2024-06-30,,USD
CNDT,Conduent Inc,2024-10-30,2024-09-30,,USD
CNF,CNFinance Holdings Ltd,2023-11-29,2023-09-30,0.01,CNY
CNF,CNFinance Holdings Ltd,2024-03-20,2023-12-31,0.06,CNY
CNF,CNFinance Holdings Ltd,2024-05-24,2024-03-31,,CNY
CNF,CNFinance Holdings Ltd,2024-08-27,2024-06-30,,CNY
CNFR,Conifer Holdings Inc,2024-03-06,2023-12-31,-0.02,USD
CNFR,Conifer Holdings Inc,2024-05-08,2024-03-31,,USD
CNFR,Conifer Holdings Inc,2024-08-07,2024-06-30,,USD
CNFR,Conifer Holdings Inc,2024-11-07,2024-09-30,,USD
CNGO,CNGO,2024-02-07,2023-12-31,,USD
CNGO,CNGO,2024-06-06,2024-03-31,,USD
CNGO,CNGO,2024-08-08,2024-06-30,,USD
CNGO,CNGO,2024-11-07,2024-09-30,,USD
CNHI,CNH Industrial NV,2024-02-08,2023-12-31,0.425,USD
CNI,Canadian National Railway Company,2024-01-22,2023-12-31,1.43,CAD
CNI,Canadian National Railway Company,2024-04-22,2024-03-31,,CAD
CNI,Canadian National Railway Company,2024-07-23,2024-06-30,,CAD
CNI,Canadian National Railway Company,2024-10-22,2024-09-30,,CAD
CNIKF,CNIKF,2024-02-06,2024-01-31,,CAD
CNK,Cinemark Holdings Inc,2024-02-22,2023-12-31,-0.06,USD
CNK,Cinemark Holdings Inc,2024-05-03,2024-03-31,,USD
CNK,Cinemark Holdings Inc,2024-08-02,2024-06-30,,USD
CNK,Cinemark Holdings Inc,2024-11-01,2024-09-30,,USD
CNLFF,CNLFF,2024-03-22,2023-12-31,,CAD
CNLFF,CNLFF,2024-05-10,2024-03-31,,CAD
CNM,Core & Main Inc Class A,2023-12-05,2023-09-30,0.66,USD
CNM,Core & Main Inc Class A,2024-03-06,2023-12-31,,USD
CNM,Core & Main Inc Class A,2024-05-27,2024-03-31,0.2788,USD
CNM,Core & Main Inc Class A,2024-09-04,2024-06-30,,USD
CNMD,Conmed Corp,2024-01-31,2023-12-31,1.11,USD
CNMD,Conmed Corp,2024-04-24,2024-03-31,,USD
CNMD,Conmed Corp,2024-07-24,2024-06-30,,USD
CNMD,Conmed Corp,2024-10-23,2024-09-30,,USD
CNNC,CNNC,2024-05-09,2024-03-31,,USD
CNNC,CNNC,2024-08-21,2024-06-30,,USD
CNNC,CNNC,2024-11-13,2024-09-30,,USD
CNNE,Cannae Holdings Inc,2024-02-20,2023-12-31,-0.55,USD
CNNE,Cannae Holdings Inc,2024-05-07,2024-03-31,,USD
CNNE,Cannae Holdings Inc,2024-08-07,2024-06-30,,USD
CNNE,Cannae Holdings Inc,2024-11-05,2024-09-30,,USD
CNNEF,CNNEF,2024-03-25,2023-12-31,,USD
CNNEF,CNNEF,2024-05-09,2024-03-31,,USD
CNNEF,CNNEF,2024-08-08,2024-06-30,,USD
CNNEF,CNNEF,2024-11-07,2024-09-30,,USD
CNNRF,CNNRF,2024-03-20,2023-12-31,,CAD
CNNRF,CNNRF,2024-05-22,2024-03-31,,CAD
CNNRF,CNNRF,2024-08-14,2024-06-30,,CAD
CNNRF,CNNRF,2024-11-20,2024-09-30,,CAD
CNO,CNO Financial Group Inc,2024-02-05,2023-12-31,0.88,USD
CNO,CNO Financial Group Inc,2024-04-29,2024-03-31,,USD
CNO,CNO Financial Group Inc,2024-07-29,2024-06-30,,USD
CNO,CNO Financial Group Inc,2024-11-04,2024-09-30,,USD
CNOB,ConnectOne Bancorp Inc,2024-01-24,2023-12-31,0.47,USD
CNOB,ConnectOne Bancorp Inc,2024-04-25,2024-03-31,,USD
CNOB,ConnectOne Bancorp Inc,2024-07-25,2024-06-30,,USD
CNOB,ConnectOne Bancorp Inc,2024-10-24,2024-09-30,,USD
CNOBF,CNOBF,2023-12-13,2023-10-31,,CAD
CNOBF,CNOBF,2024-05-28,2024-04-30,,CAD
CNOBF,CNOBF,2024-09-25,2024-07-31,,CAD
CNP,Centerpoint Energy Inc,2024-02-15,2023-12-31,0.33,USD
CNP,Centerpoint Energy Inc,2024-04-25,2024-03-31,,USD
CNP,Centerpoint Energy Inc,2024-07-25,2024-06-30,,USD
CNP,Centerpoint Energy Inc,2024-10-24,2024-09-30,,USD
CNPOF,CNPOF,2023-11-29,2023-09-30,,USD
CNPOF,CNPOF,2024-02-28,2023-12-31,,USD
CNPOF,CNPOF,2024-06-12,2024-03-31,,USD
CNPOF,CNPOF,2024-08-26,2024-06-30,,USD
CNPRF,CNPRF,2024-03-14,2023-12-31,,CAD
CNPRF,CNPRF,2024-05-09,2024-03-31,,CAD
CNPRF,CNPRF,2024-08-12,2024-06-30,,CAD
CNPRF,CNPRF,2024-11-07,2024-09-30,,CAD
CNQ,Canadian Natural Resources Ltd,2024-02-29,2023-12-31,1.75,CAD
CNQ,Canadian Natural Resources Ltd,2024-05-02,2024-03-31,,CAD
CNQ,Canadian Natural Resources Ltd,2024-08-01,2024-06-30,,CAD
CNQ,Canadian Natural Resources Ltd,2024-10-31,2024-09-30,,CAD
CNRD,CNRD,2024-03-29,2023-12-31,,USD
CNRD,CNRD,2024-05-13,2024-03-31,,USD
CNRD,CNRD,2024-08-12,2024-06-30,,USD
CNRD,CNRD,2024-11-12,2024-09-30,,USD
CNRIF,CNRIF,2024-01-30,2023-11-30,,CAD
CNRIF,CNRIF,2024-06-24,2024-05-31,,CAD
CNRIF,CNRIF,2024-10-25,2024-08-31,,CAD
CNS,Cohen & Steers Inc,2024-01-23,2023-12-31,0.64,USD
CNS,Cohen & Steers Inc,2024-04-17,2024-03-31,,USD
CNS,Cohen & Steers Inc,2024-07-17,2024-06-30,,USD
CNS,Cohen & Steers Inc,2024-10-16,2024-09-30,,USD
CNSL,Consolidated Communications Holdings Inc,2024-02-26,2023-12-31,-0.34,USD
CNSL,Consolidated Communications Holdings Inc,2024-04-30,2024-03-31,,USD
CNSL,Consolidated Communications Holdings Inc,2024-08-06,2024-06-30,,USD
CNSL,Consolidated Communications Holdings Inc,2024-11-05,2024-09-30,,USD
CNSP,Cns Pharmaceuticals Inc,2024-04-01,2024-03-31,,USD
CNSP,Cns Pharmaceuticals Inc,2024-08-12,2024-06-30,,USD
CNSP,Cns Pharmaceuticals Inc,2024-11-13,2024-09-30,,USD
CNSWF,CNSWF,2024-02-05,2023-12-31,16.4,USD
CNSWF,CNSWF,2024-05-13,2024-03-31,,USD
CNSWF,CNSWF,2024-08-09,2024-06-30,,USD
CNSWF,CNSWF,2024-10-31,2024-09-30,,USD
CNTA,Centessa Pharmaceuticals plc,2024-03-28,2023-12-31,-0.5562,USD
CNTB,Connect Biopharma Holdings Ltd,2024-04-15,2024-03-31,,CNY
CNTG,Centogene NV,2024-05-14,2024-03-31,-0.3066,EUR
CNTMF,CNTMF,2023-11-29,2023-09-30,0.01,USD
CNTMF,CNTMF,2024-04-29,2024-03-31,0.01,USD
CNTMF,CNTMF,2024-08-26,2024-06-30,,USD
CNTX,Context Therapeutics Inc,2024-03-20,2023-12-31,-0.3133,USD
CNTY,Century Casinos Inc,2024-03-08,2023-12-31,-0.24,USD
CNTY,Century Casinos Inc,2024-05-07,2024-03-31,,USD
CNTY,Century Casinos Inc,2024-08-06,2024-06-30,,USD
CNTY,Century Casinos Inc,2024-11-07,2024-09-30,,USD
CNVCF,CNVCF,2023-11-27,2023-10-31,,CAD
CNVCF,CNVCF,2024-04-25,2024-01-31,,CAD
CNVCF,CNVCF,2024-05-28,2024-04-30,,CAD
CNVCF,CNVCF,2024-08-28,2024-07-31,,CAD
CNVS,Cineverse Corp - Class A,2024-02-12,2023-12-31,-0.16,USD
CNVS,Cineverse Corp - Class A,2024-06-27,2024-03-31,,USD
CNVS,Cineverse Corp - Class A,2024-08-12,2024-06-30,,USD
CNVS,Cineverse Corp - Class A,2024-11-12,2024-09-30,,USD
CNVVY,CNVVY,2024-02-15,2023-12-31,0,USD
CNX,CNX Resources Corp,2024-01-24,2023-12-31,0.32,USD
CNX,CNX Resources Corp,2024-04-25,2024-03-31,,USD
CNX,CNX Resources Corp,2024-07-25,2024-06-30,,USD
CNX,CNX Resources Corp,2024-10-23,2024-09-30,,USD
CNXC,Concentrix Corp,2024-01-17,2023-11-30,3.16,USD
CNXC,Concentrix Corp,2024-03-27,2024-02-29,,USD
CNXC,Concentrix Corp,2024-06-26,2024-05-31,,USD
CNXC,Concentrix Corp,2024-09-25,2024-08-31,,USD
CNXN,PC Connection Inc,2024-02-07,2023-12-31,0.88,USD
CNXN,PC Connection Inc,2024-05-02,2024-03-31,,USD
CNXN,PC Connection Inc,2024-07-31,2024-06-30,,USD
CNXN,PC Connection Inc,2024-10-30,2024-09-30,,USD
COCO,Vita Coco Company Inc (The),2024-03-06,2023-12-31,0.08,USD
COCO,Vita Coco Company Inc (The),2024-05-01,2024-03-31,,USD
COCO,Vita Coco Company Inc (The),2024-07-31,2024-06-30,,USD
COCP,Cocrystal Pharma Inc,2024-03-27,2023-12-31,-0.6,USD
COCP,Cocrystal Pharma Inc,2024-05-13,2024-03-31,,USD
COCP,Cocrystal Pharma Inc,2024-08-12,2024-06-30,,USD
COCP,Cocrystal Pharma Inc,2024-11-11,2024-09-30,,USD
CODA,Coda Octopus Group Inc,2024-01-29,2023-10-31,0.08,USD
CODA,Coda Octopus Group Inc,2024-03-14,2024-01-31,0.13,USD
CODA,Coda Octopus Group Inc,2024-06-12,2024-04-30,,USD
CODA,Coda Octopus Group Inc,2024-09-11,2024-07-31,,USD
CODI,Compass Diversified Holdings,2024-02-28,2023-12-31,0.4,USD
CODI,Compass Diversified Holdings,2024-05-01,2024-03-31,,USD
CODI,Compass Diversified Holdings,2024-07-31,2024-06-30,,USD
CODI,Compass Diversified Holdings,2024-10-31,2024-09-30,,USD
CODX,Co-Diagnostics Inc,2024-03-14,2023-12-31,-0.2,USD
CODX,Co-Diagnostics Inc,2024-05-09,2024-03-31,-0.24,USD
CODX,Co-Diagnostics Inc,2024-08-08,2024-06-30,,USD
CODX,Co-Diagnostics Inc,2024-11-07,2024-09-30,,USD
CODYY,CODYY,2024-02-29,2023-12-31,0,EUR
COE,51 Talk Online Education Group,2024-03-27,2023-12-31,,CNY
COE,51 Talk Online Education Group,2024-04-24,2024-03-31,,CNY
COE,51 Talk Online Education Group,2024-08-23,2024-06-30,,CNY
COF,Capital One Financial Corp,2024-01-22,2023-12-31,2.67,USD
COF,Capital One Financial Corp,2024-04-25,2024-03-31,,USD
COF,Capital One Financial Corp,2024-07-18,2024-06-30,,USD
COF,Capital One Financial Corp,2024-10-24,2024-09-30,,USD
COFS,Choiceone Financial Services Inc,2024-01-23,2023-12-31,0.64,USD
COFS,Choiceone Financial Services Inc,2024-04-24,2024-03-31,,USD
COFS,Choiceone Financial Services Inc,2024-07-24,2024-06-30,,USD
COFS,Choiceone Financial Services Inc,2024-10-23,2024-09-30,,USD
COGDF,COGDF,2023-11-27,2023-09-30,,CAD
COGDF,COGDF,2024-04-29,2024-03-31,,CAD
COGDF,COGDF,2024-08-22,2024-06-30,,CAD
COGT,Cogent Biosciences Inc,2024-03-12,2023-12-31,-0.55,USD
COGT,Cogent Biosciences Inc,2024-05-07,2024-03-31,,USD
COGT,Cogent Biosciences Inc,2024-08-06,2024-06-30,,USD
COGT,Cogent Biosciences Inc,2024-10-31,2024-09-30,,USD
COHN,Cohen & Company Inc,2024-03-05,2023-12-31,,USD
COHN,Cohen & Company Inc,2024-05-02,2024-03-31,,USD
COHN,Cohen & Company Inc,2024-07-29,2024-06-30,,USD
COHN,Cohen & Company Inc,2024-10-31,2024-09-30,,USD
COHR,Coherent Corp,2024-02-06,2023-12-31,0.25,USD
COHR,Coherent Corp,2024-05-08,2024-03-31,,USD
COHR,Coherent Corp,2024-08-13,2024-06-30,,USD
COHR,Coherent Corp,2024-11-04,2024-09-30,,USD
COHU,Cohu Inc,2024-02-14,2023-12-31,0.22,USD
COHU,Cohu Inc,2024-05-02,2024-03-31,,USD
COHU,Cohu Inc,2024-08-01,2024-06-30,,USD
COHU,Cohu Inc,2024-10-31,2024-09-30,,USD
COIN,Coinbase Global Inc - Class A,2024-02-19,2023-12-31,-0.17,USD
COIN,Coinbase Global Inc - Class A,2024-05-02,2024-03-31,,USD
COIN,Coinbase Global Inc - Class A,2024-08-01,2024-06-30,,USD
COIN,Coinbase Global Inc - Class A,2024-10-31,2024-09-30,,USD
COKE,Coca-Cola Consolidated Inc,2024-02-20,2023-12-31,,USD
COKE,Coca-Cola Consolidated Inc,2024-05-01,2024-03-31,,USD
COKE,Coca-Cola Consolidated Inc,2024-07-31,2024-06-30,,USD
COKE,Coca-Cola Consolidated Inc,2024-10-30,2024-09-30,,USD
COLB,Columbia Banking System Inc,2024-01-22,2023-12-31,0.79,USD
COLB,Columbia Banking System Inc,2024-04-24,2024-03-31,,USD
COLB,Columbia Banking System Inc,2024-07-17,2024-06-30,,USD
COLB,Columbia Banking System Inc,2024-10-16,2024-09-30,,USD
COLD,Americold Realty Trust Inc,2024-02-14,2023-12-31,0.11,USD
COLD,Americold Realty Trust Inc,2024-05-02,2024-03-31,,USD
COLD,Americold Realty Trust Inc,2024-08-01,2024-06-30,,USD
COLD,Americold Realty Trust Inc,2024-10-31,2024-09-30,,USD
COLFF,COLFF,2024-02-28,2023-12-31,,CAD
COLFF,COLFF,2024-05-01,2024-03-31,,CAD
COLFF,COLFF,2024-07-23,2024-06-30,,CAD
COLFF,COLFF,2024-10-16,2024-09-30,,CAD
COLL,Collegium Pharmaceutical Inc,2024-02-21,2023-12-31,0.77,USD
COLL,Collegium Pharmaceutical Inc,2024-05-02,2024-03-31,,USD
COLL,Collegium Pharmaceutical Inc,2024-08-01,2024-06-30,,USD
COLL,Collegium Pharmaceutical Inc,2024-11-05,2024-09-30,,USD
COLM,Columbia Sportswear Company,2024-01-31,2023-12-31,1.97,USD
COLM,Columbia Sportswear Company,2024-04-25,2024-03-31,,USD
COLM,Columbia Sportswear Company,2024-07-30,2024-06-30,,USD
COLM,Columbia Sportswear Company,2024-10-24,2024-09-30,,USD
COMM,CommScope Holding Company Inc,2024-02-21,2023-12-31,0.06,USD
COMM,CommScope Holding Company Inc,2024-05-02,2024-03-31,,USD
COMM,CommScope Holding Company Inc,2024-08-01,2024-06-30,,USD
COMM,CommScope Holding Company Inc,2024-11-07,2024-09-30,,USD
COMP,Compass Inc - Class A,2024-02-26,2023-12-31,-0.18,USD
COMP,Compass Inc - Class A,2024-05-07,2024-03-31,,USD
COMP,Compass Inc - Class A,2024-08-05,2024-06-30,,USD
COMP,Compass Inc - Class A,2024-11-04,2024-09-30,,USD
COMS,COMSovereign Holding Corp,2024-01-29,2023-12-31,,USD
CONN,Conns Inc,2023-12-04,2023-10-31,-1.46,USD
CONN,Conns Inc,2024-03-27,2024-01-31,-1.14,USD
